group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
frag_iter,legion,,,,991100.0,ns,1966
frag_iter,legion,,,,1970600.0,ns,3932
frag_iter,legion,,,,2975000.0,ns,5898
frag_iter,legion,,,,3948600.0,ns,7864
frag_iter,legion,,,,4915400.0,ns,9830
frag_iter,legion,,,,5904700.0,ns,11796
frag_iter,legion,,,,6895700.0,ns,13762
frag_iter,legion,,,,7861600.0,ns,15728
frag_iter,legion,,,,8863600.0,ns,17694
frag_iter,legion,,,,9860500.0,ns,19660
frag_iter,legion,,,,10845100.0,ns,21626
frag_iter,legion,,,,11841500.0,ns,23592
frag_iter,legion,,,,12780100.0,ns,25558
frag_iter,legion,,,,13799200.0,ns,27524
frag_iter,legion,,,,14830800.0,ns,29490
frag_iter,legion,,,,15801600.0,ns,31456
frag_iter,legion,,,,16752300.0,ns,33422
frag_iter,legion,,,,17702300.0,ns,35388
frag_iter,legion,,,,18748400.0,ns,37354
frag_iter,legion,,,,19798900.0,ns,39320
frag_iter,legion,,,,20660700.0,ns,41286
frag_iter,legion,,,,21671100.0,ns,43252
frag_iter,legion,,,,22686200.0,ns,45218
frag_iter,legion,,,,23829600.0,ns,47184
frag_iter,legion,,,,24685600.0,ns,49150
frag_iter,legion,,,,25719700.0,ns,51116
frag_iter,legion,,,,26585300.0,ns,53082
frag_iter,legion,,,,27652200.0,ns,55048
frag_iter,legion,,,,28570900.0,ns,57014
frag_iter,legion,,,,29573500.0,ns,58980
frag_iter,legion,,,,30487900.0,ns,60946
frag_iter,legion,,,,31737400.0,ns,62912
frag_iter,legion,,,,32565200.0,ns,64878
frag_iter,legion,,,,33563100.0,ns,66844
frag_iter,legion,,,,34491000.0,ns,68810
frag_iter,legion,,,,35505800.0,ns,70776
frag_iter,legion,,,,36432800.0,ns,72742
frag_iter,legion,,,,37523500.0,ns,74708
frag_iter,legion,,,,38538600.0,ns,76674
frag_iter,legion,,,,39455800.0,ns,78640
frag_iter,legion,,,,40389200.0,ns,80606
frag_iter,legion,,,,41721400.0,ns,82572
frag_iter,legion,,,,42324000.0,ns,84538
frag_iter,legion,,,,43812000.0,ns,86504
frag_iter,legion,,,,44379200.0,ns,88470
frag_iter,legion,,,,45248500.0,ns,90436
frag_iter,legion,,,,46443000.0,ns,92402
frag_iter,legion,,,,47400900.0,ns,94368
frag_iter,legion,,,,48182900.0,ns,96334
frag_iter,legion,,,,49192600.0,ns,98300
frag_iter,legion,,,,50211200.0,ns,100266
frag_iter,legion,,,,51243300.0,ns,102232
frag_iter,legion,,,,52161300.0,ns,104198
frag_iter,legion,,,,53137700.0,ns,106164
frag_iter,legion,,,,54165900.0,ns,108130
frag_iter,legion,,,,55134300.0,ns,110096
frag_iter,legion,,,,56244600.0,ns,112062
frag_iter,legion,,,,57217300.0,ns,114028
frag_iter,legion,,,,58108300.0,ns,115994
frag_iter,legion,,,,59080600.0,ns,117960
frag_iter,legion,,,,60079500.0,ns,119926
frag_iter,legion,,,,61125000.0,ns,121892
frag_iter,legion,,,,62322600.0,ns,123858
frag_iter,legion,,,,63111800.0,ns,125824
frag_iter,legion,,,,64046800.0,ns,127790
frag_iter,legion,,,,64991700.0,ns,129756
frag_iter,legion,,,,66223100.0,ns,131722
frag_iter,legion,,,,67013200.0,ns,133688
frag_iter,legion,,,,67922000.0,ns,135654
frag_iter,legion,,,,68843200.0,ns,137620
frag_iter,legion,,,,69853100.0,ns,139586
frag_iter,legion,,,,71066600.0,ns,141552
frag_iter,legion,,,,71881400.0,ns,143518
frag_iter,legion,,,,72995100.0,ns,145484
frag_iter,legion,,,,73983700.0,ns,147450
frag_iter,legion,,,,74770800.0,ns,149416
frag_iter,legion,,,,75883200.0,ns,151382
frag_iter,legion,,,,77024600.0,ns,153348
frag_iter,legion,,,,77733900.0,ns,155314
frag_iter,legion,,,,78622900.0,ns,157280
frag_iter,legion,,,,79827300.0,ns,159246
frag_iter,legion,,,,81122100.0,ns,161212
frag_iter,legion,,,,81902600.0,ns,163178
frag_iter,legion,,,,82610000.0,ns,165144
frag_iter,legion,,,,83723100.0,ns,167110
frag_iter,legion,,,,84867300.0,ns,169076
frag_iter,legion,,,,85993300.0,ns,171042
frag_iter,legion,,,,86693300.0,ns,173008
frag_iter,legion,,,,87733800.0,ns,174974
frag_iter,legion,,,,88881400.0,ns,176940
frag_iter,legion,,,,89926400.0,ns,178906
frag_iter,legion,,,,90603600.0,ns,180872
frag_iter,legion,,,,91719400.0,ns,182838
frag_iter,legion,,,,92576700.0,ns,184804
frag_iter,legion,,,,93555900.0,ns,186770
frag_iter,legion,,,,94683700.0,ns,188736
frag_iter,legion,,,,95651200.0,ns,190702
frag_iter,legion,,,,96586700.0,ns,192668
frag_iter,legion,,,,97621500.0,ns,194634
frag_iter,legion,,,,98623500.0,ns,196600
